date,신고건수,Week,정기적_이벤트,비정기적_이벤트,뉴스개수,금리,누적확진자수,확진자수,소비자물가지수,비트코인거래량,네이버_보이스피싱,다음카카오_보이스피싱,구글_보이스피싱,네이버_대출,다음카카오_대출,구글_대출검색,은행영업일,이전7일건수_평균,이전7일_뉴스개수,이전7일_확진자수,이전7일_비트코인거래량,이전7일_네이버_보이스피싱,이전7일_다음카카오_보이스피싱,이전7일_구글_보이스피싱,이전7일_네이버_대출,이전7일_다음카카오_대출,이전7일_구글_대출검색,이전7일_은행영업일수,이전4주_뉴스개수,이전4주_확진자수,이전4주_비트코인거래량,이전4주_네이버_보이스피싱,이전4주_다음카카오_보이스피싱,이전4주_구글_보이스피싱,이전4주_네이버_대출,이전4주_다음카카오_대출,이전4주_구글_대출검색,이전4주건수_평균
2022-09-03,35,35,0,0,0.0,2.5,23417425.0,89528.0,108.93,272220.0,20.125,19.0,7.5,18.9032,12.0,18.0,0,49.71428571428572,21.857142857142858,87777.14285714286,252694.2857142857,22.33333,21.142857142857142,7.892857142857143,19.684764285714287,15.285714285714286,18.357142857142858,5.0,28.178571428571427,112300.5,221521.07142857142,21.888388214285715,23.607142857142858,8.035714285714286,19.996212857142858,14.5,18.589285714285715,45.892857142857146
2022-09-04,16,35,0,0,0.0,2.5,23497048.0,79623.0,108.93,157850.0,14.72222,17.0,7.5,10.5254,8.0,18.0,0,50.142857142857146,19.428571428571427,85503.57142857143,248481.42857142855,22.23610857142857,20.857142857142858,7.5,19.541591428571422,15.142857142857142,18.0,5.0,27.571428571428573,111193.82142857143,223785.7142857143,22.03620571428571,23.857142857142858,8.0625,19.974055357142856,14.5,18.5625,46.25
2022-09-05,53,36,0,0,0.0,2.5,23569192.0,72144.0,108.93,158270.0,13.11111,22.0,5.25,12.2912,8.0,15.25,1,47.85714285714285,16.142857142857142,83624.85714285714,248291.42857142855,22.16864857142857,22.285714285714285,7.178571428571429,19.52113857142857,15.285714285714286,17.607142857142858,5.0,27.071428571428573,110002.28571428571,225889.64285714287,22.161205714285718,24.321428571428573,7.991071428571429,20.011398214285716,14.535714285714286,18.464285714285715,46.214285714285715
2022-09-06,45,36,0,0,0.0,2.5,23606740.0,37548.0,108.93,238710.0,21.56944,20.0,5.25,23.83617,18.0,15.25,1,47.71428571428572,5.714285714285714,82825.71428571429,246958.57142857145,20.787695714285714,21.571428571428573,6.857142857142857,19.23231285714286,15.0,17.214285714285715,5.0,26.464285714285715,109368.57142857143,227345.7142857143,22.251979642857144,24.392857142857142,7.919642857142857,20.03355607142857,14.392857142857142,18.366071428571427,46.07142857142857
2022-09-07,36,36,0,0,0.0,2.5,23706477.0,99737.0,108.93,402430.0,18.83333,15.0,5.25,21.04646,17.0,15.25,1,46.57142857142857,2.4285714285714284,80571.14285714286,260390.0,19.555552857142857,20.142857142857142,6.535714285714286,18.86973142857143,14.142857142857142,16.821428571428573,5.0,25.892857142857142,107579.92857142857,235660.35714285713,22.2197375,24.464285714285715,7.848214285714286,19.99543857142857,14.5,18.267857142857142,45.892857142857146
2022-09-08,27,36,0,0,0.0,2.5,23791961.0,85484.0,108.93,319100.0,20.06944,16.0,5.25,20.47377,15.0,15.25,1,41.71428571428572,0.0,77937.57142857143,260522.85714285716,18.851187142857142,18.714285714285715,6.214285714285714,18.53504142857143,13.571428571428571,16.428571428571427,5.0,24.5,105213.85714285714,238356.42857142858,22.122515357142852,24.428571428571427,7.776785714285714,19.80345642857143,14.357142857142858,18.169642857142858,44.392857142857146
2022-09-09,13,36,0,0,7.0,2.5,23864560.0,72599.0,108.93,291430.0,15.58333,16.0,5.25,17.85326,12.0,15.25,0,37.285714285714285,1.0,76666.14285714286,262858.5714285714,17.71626714285714,17.857142857142858,5.892857142857143,17.847065714285716,12.857142857142858,16.035714285714285,5.0,22.0,102906.82142857143,238573.2142857143,21.95088857142857,24.285714285714285,7.705357142857143,19.535083928571428,14.142857142857142,18.071428571428573,43.0
2022-09-10,4,36,0,0,2.0,2.5,23933949.0,69389.0,108.93,480370.0,20.72222,24.0,5.25,9.45811,6.0,15.25,0,32.142857142857146,1.2857142857142858,73789.14285714286,292594.28571428574,17.801584285714288,18.571428571428573,5.571428571428571,16.497767142857143,12.0,15.642857142857142,4.0,20.321428571428573,100789.60714285714,248766.42857142858,22.051087142857142,24.607142857142858,7.633928571428571,19.115171071428573,13.857142857142858,17.973214285714285,41.82142857142857
2022-09-11,5,36,0,0,3.0,2.5,23976673.0,42724.0,108.93,331120.0,12.18055,14.0,5.25,8.9288,7.0,15.25,0,27.142857142857142,1.7142857142857142,68517.85714285714,317347.14285714284,17.43848857142857,18.142857142857142,5.25,16.269681428571428,11.857142857142858,15.25,4.0,19.214285714285715,97868.5,254499.64285714287,22.124499642857142,24.678571428571427,7.5625,19.00112821428571,13.857142857142858,17.875,41.035714285714285
2022-09-12,4,37,0,0,11.0,2.5,24004887.0,28214.0,108.93,297120.0,12.125,14.0,7.75,10.63386,7.0,20.0,0,25.571428571428573,3.2857142857142856,62242.142857142855,337182.8571428572,17.297615714285715,17.0,5.607142857142857,16.03291857142857,11.714285714285714,15.928571428571429,4.0,18.285714285714285,94604.60714285714,258780.7142857143,22.141861071428572,24.642857142857142,7.580357142857143,18.950924642857142,13.714285714285714,17.955357142857142,40.392857142857146
2022-09-13,60,37,0,0,7.0,2.5,24041825.0,36938.0,108.93,431980.0,9.66666,11.0,7.75,14.16981,11.0,20.0,1,18.285714285714285,4.285714285714286,62155.0,364792.8571428572,15.597218571428572,15.714285714285714,5.964285714285714,14.65201,10.714285714285714,16.607142857142858,3.0,17.428571428571427,93706.75,264234.28571428574,22.05654357142857,24.642857142857142,7.598214285714286,18.889409999999998,13.785714285714286,18.035714285714285,40.0
2022-09-14,63,37,0,0,49.0,2.5,24099134.0,57309.0,108.93,485320.0,19.20833,17.0,7.75,31.73239,24.0,20.0,1,20.428571428571427,11.285714285714286,56093.857142857145,376634.28571428574,15.65079,16.0,6.321428571428571,16.178571428571427,11.714285714285714,17.285714285714285,3.0,18.285714285714285,92748.92857142857,274363.5714285714,21.896821428571428,24.178571428571427,7.616071428571429,19.002058214285714,13.892857142857142,18.116071428571427,39.92857142857143
2022-09-15,58,37,0,0,32.0,2.5,24193038.0,93904.0,108.93,374220.0,18.52777,17.0,7.75,29.94923,23.0,20.0,1,24.285714285714285,15.857142857142858,57296.71428571428,384508.5714285714,15.430551428571428,16.142857142857142,6.678571428571429,17.532208571428573,12.857142857142858,17.964285714285715,3.0,18.75,89650.78571428571,279173.9285714286,21.700392857142855,23.785714285714285,7.633928571428571,19.16072642857143,14.035714285714286,18.196428571428573,40.82142857142857
2022-09-16,46,37,0,0,102.0,2.5,24264470.0,71432.0,108.93,358420.0,19.38888,16.0,7.75,35.16855,29.0,20.0,1,28.714285714285715,29.428571428571427,57130.0,394078.5714285714,15.97420142857143,16.142857142857142,7.035714285714286,20.00582142857143,15.285714285714286,18.642857142857142,3.0,21.5,85827.64285714286,286225.71428571426,21.68501571428572,23.821428571428573,7.651785714285714,19.564369642857145,14.464285714285714,18.276785714285715,41.535714285714285
2022-09-17,26,37,0,0,45.0,2.5,24316302.0,51832.0,108.93,315590.0,18.26388,15.0,7.75,27.39815,21.0,20.0,0,33.42857142857143,35.57142857142857,54621.857142857145,370538.5714285714,15.62301,14.857142857142858,7.392857142857143,22.568684285714284,17.428571428571427,19.321428571428573,4.0,22.785714285714285,82723.75,285372.85714285716,21.721721785714287,23.821428571428573,7.669642857142857,19.812133928571427,14.785714285714286,18.357142857142858,40.892857142857146
2022-09-18,18,37,0,0,2.0,2.5,24359702.0,43400.0,108.93,204580.0,12.63888,13.0,7.75,12.93765,11.0,20.0,0,37.142857142857146,35.42857142857143,54718.42857142857,352461.4285714286,15.688485714285717,14.714285714285714,7.75,23.141377142857145,18.0,20.0,4.0,22.75,79654.10714285714,285288.5714285714,21.766860357142857,23.892857142857142,7.6875,19.835066428571427,14.892857142857142,18.4375,40.75
2022-09-19,47,38,0,0,41.0,2.5,24394466.0,34764.0,108.93,273110.0,11.16666,10.0,7.5,13.71426,11.0,21.75,1,39.0,39.71428571428572,55654.142857142855,349031.4285714286,15.55158,14.142857142857142,7.714285714285714,23.581434285714288,18.571428571428573,20.25,4.0,23.892857142857142,76933.39285714286,288702.5,21.826383928571428,24.0,7.589285714285714,19.863577142857142,15.0,18.482142857142858,40.285714285714285
2022-09-20,50,38,0,0,72.0,2.5,24413873.0,19407.0,108.93,423430.0,18.69444,18.0,7.5,30.00997,23.0,21.75,1,45.42857142857143,49.0,53149.71428571428,347810.0,16.841262857142855,15.142857142857142,7.678571428571429,25.844314285714287,20.285714285714285,20.5,5.0,25.714285714285715,75517.71428571429,294831.0714285714,21.85862607142857,23.964285714285715,7.491071428571429,19.975140714285715,15.178571428571429,18.526785714285715,40.57142857142857
2022-09-21,85,38,0,0,23.0,2.5,24461737.0,47864.0,108.93,361180.0,19.41666,14.0,7.5,26.36123,22.0,21.75,1,44.0,45.285714285714285,51800.42857142857,330075.71428571426,16.871024285714288,14.714285714285714,7.642857142857143,25.077005714285715,20.0,20.75,5.0,25.357142857142858,71866.5,299564.28571428574,21.185511071428575,22.535714285714285,7.392857142857143,20.04765714285714,15.321428571428571,18.571428571428573,40.714285714285715
2022-09-22,64,38,0,0,40.0,2.5,24502968.0,41231.0,108.93,446850.0,18.16666,21.0,7.5,26.27012,22.0,21.75,1,47.142857142857146,46.42857142857143,44275.71428571428,340451.4285714286,16.819437142857144,15.285714285714286,7.607142857142857,24.55141857142857,19.857142857142858,21.0,5.0,25.785714285714285,68368.85714285714,308294.64285714284,19.458824642857145,19.714285714285715,7.294642857142857,20.17657535714286,15.571428571428571,18.616071428571427,41.42857142857143
2022-09-23,56,38,0,0,40.0,2.5,24535940.0,32972.0,108.93,448630.0,19.08333,24.0,7.5,26.11826,26.0,21.75,1,48.0,37.57142857142857,38781.42857142857,353338.5714285714,16.775787142857144,16.428571428571427,7.571428571428571,23.25852,19.428571428571427,21.25,5.0,23.285714285714285,65500.67857142857,317526.0714285714,18.540173928571427,18.571428571428573,7.196428571428571,20.256683928571427,15.785714285714286,18.660714285714285,41.07142857142857
2022-09-24,31,38,0,0,24.0,2.5,24565021.0,29081.0,108.93,431150.0,16.61111,14.0,7.5,21.49767,15.0,21.75,0,49.42857142857143,34.57142857142857,35531.28571428572,369847.1428571429,16.53967714285714,16.285714285714285,7.535714285714286,22.415594285714285,18.571428571428573,21.5,5.0,23.321428571428573,62929.857142857145,321418.5714285714,18.074400357142856,17.714285714285715,7.098214285714286,20.291702500000003,15.821428571428571,18.705357142857142,41.392857142857146
2022-09-25,17,38,0,0,6.0,2.5,24565021.0,0.0,108.93,258500.0,10.31944,8.0,7.5,12.58189,10.0,21.75,0,50.142857142857146,35.142857142857146,29331.285714285717,377550.0,16.208328571428574,15.571428571428571,7.5,22.364771428571427,18.428571428571427,21.75,5.0,22.928571428571427,59517.78571428572,323960.0,17.89285285714286,17.321428571428573,7.0,20.329355357142855,15.857142857142858,18.75,41.357142857142854
2022-09-26,52,39,0,0,24.0,2.5,24565021.0,0.0,108.93,209710.0,9.90277,10.0,9.5,14.09171,12.0,20.25,1,50.0,32.714285714285715,24365.0,368492.8571428572,16.027772857142857,15.571428571428571,7.785714285714286,22.41869285714285,18.571428571428573,21.535714285714285,5.0,22.964285714285715,56471.53571428572,325749.64285714284,17.761404285714285,17.25,7.071428571428571,20.38854607142857,16.035714285714285,18.830357142857142,40.82142857142857
2022-09-27,51,39,0,0,112.0,2.5,24565021.0,0.0,108.93,516030.0,21.23611,21.0,9.5,32.11419,28.0,20.25,1,50.71428571428572,38.42857142857143,21592.571428571428,381721.4285714286,16.39086857142857,16.0,8.071428571428571,22.71929571428572,19.285714285714285,21.321428571428573,5.0,24.357142857142858,54930.75,335320.71428571426,17.404261428571427,17.107142857142858,7.142857142857143,20.611983214285715,16.321428571428573,18.910714285714285,40.75
2022-09-28,62,39,0,0,40.0,2.5,24673663.0,108642.0,108.93,660120.0,20.76388,19.0,9.5,28.09232,27.0,20.25,1,50.85714285714285,40.85714285714285,30275.14285714286,424427.1428571429,16.583328571428574,16.714285714285715,8.357142857142858,22.966594285714287,20.0,21.107142857142858,5.0,24.964285714285715,54685.142857142855,347881.78571428574,17.165173928571427,16.892857142857142,7.214285714285714,20.772975714285714,16.464285714285715,18.991071428571427,40.67857142857143
2022-09-29,58,39,0,0,78.0,2.5,24709789.0,36126.0,108.93,581190.0,21.875,27.0,9.5,27.22894,28.0,20.25,1,47.57142857142857,46.285714285714285,29545.85714285714,443618.5714285714,17.11309142857143,17.571428571428573,8.642857142857142,23.10356857142857,20.857142857142858,20.892857142857142,5.0,27.142857142857142,52263.96428571428,357275.35714285716,17.053566785714285,16.928571428571427,7.285714285714286,20.930559285714285,16.785714285714285,19.071428571428573,40.392857142857146
2022-09-30,70,39,0,0,222.0,2.5,24740635.0,30846.0,108.93,449570.0,30.72222,39.0,9.5,24.94685,24.0,20.25,1,46.71428571428572,72.28571428571429,29242.14285714286,443752.8571428572,18.77579,19.714285714285715,8.928571428571429,22.93622428571428,20.571428571428573,20.678571428571427,5.0,35.07142857142857,50454.92857142857,363507.14285714284,17.310511428571427,17.535714285714285,7.357142857142857,21.01190785714286,17.035714285714285,19.151785714285715,40.392857142857146
2022-10-01,14,39,0,0,58.0,3.0,24769101.0,28466.0,109.21,490290.0,28.79166,36.0,9.5,22.18317,21.0,20.25,0,48.71428571428572,77.14285714285714,29154.285714285717,452201.4285714286,20.515868571428573,22.857142857142858,9.214285714285714,23.03415285714286,21.428571428571427,20.464285714285715,5.0,37.142857142857146,48274.142857142855,371295.35714285716,17.620034999999998,18.142857142857142,7.428571428571429,21.129049642857144,17.357142857142858,19.232142857142858,41.142857142857146
2022-10-02,19,39,0,0,45.0,3.0,24769101.0,0.0,109.21,173910.0,16.72222,28.0,9.5,11.64041,13.0,20.25,0,46.285714285714285,82.71428571428571,29154.285714285717,440117.1428571429,21.430551428571427,25.714285714285715,9.5,22.89965571428572,21.857142857142858,20.25,5.0,38.75,45430.46428571428,371868.9285714286,17.691463571428574,18.535714285714285,7.5,21.16887142857143,17.535714285714285,19.3125,40.392857142857146
2022-10-03,22,40,0,0,8.0,3.0,24769101.0,0.0,109.21,222820.0,11.93055,15.0,10.75,10.98529,14.0,18.5,0,46.57142857142857,80.42857142857143,29154.285714285717,441990.0,21.720234285714287,26.428571428571427,9.678571428571429,22.455881428571427,22.142857142857142,20.0,5.0,39.035714285714285,42853.892857142855,374174.28571428574,17.649300714285715,18.285714285714285,7.696428571428571,21.122231785714284,17.75,19.428571428571427,40.5
2022-10-04,74,40,0,0,25.0,3.0,24769101.0,0.0,109.21,333030.0,12.34722,13.0,10.75,15.96164,19.0,18.5,1,42.285714285714285,68.0,29154.285714285717,415847.1428571429,20.45039285714285,25.285714285714285,9.857142857142858,20.148374285714286,20.857142857142858,19.75,4.0,39.92857142857143,41512.892857142855,377542.85714285716,17.319935714285716,18.035714285714285,7.892857142857143,20.84099857142857,17.785714285714285,19.544642857142858,39.392857142857146
2022-10-05,81,40,0,0,59.0,3.0,24848184.0,79083.0,109.21,368170.0,23.77777,20.0,10.75,29.33315,25.0,18.5,1,45.57142857142857,70.71428571428571,24931.571428571428,374140.0,20.88094857142857,25.428571428571427,10.035714285714286,20.325635714285717,20.571428571428573,19.5,4.0,42.035714285714285,40775.25,376319.28571428574,17.496522857142857,18.214285714285715,8.089285714285714,21.136951785714285,18.071428571428573,19.660714285714285,40.42857142857143
2022-10-06,68,40,0,0,51.0,3.0,24882894.0,34710.0,109.21,352760.0,22.90277,20.0,10.75,25.4588,17.0,18.5,1,48.285714285714285,66.85714285714286,24729.285714285717,341507.14285714284,21.027772857142857,24.428571428571427,10.214285714285714,20.07275857142857,19.0,19.25,4.0,43.857142857142854,38961.892857142855,377521.4285714286,17.597713214285715,18.357142857142858,8.285714285714286,21.314988571428568,18.142857142857142,19.776785714285715,42.035714285714285
2022-10-07,65,40,0,0,54.0,3.0,24911497.0,28603.0,109.21,370600.0,23.56944,22.0,10.75,22.93374,13.0,18.5,1,49.71428571428572,42.85714285714285,24408.85714285714,330225.71428571426,20.005947142857146,22.0,10.392857142857142,19.785171428571427,17.428571428571427,19.0,4.0,45.535714285714285,37390.607142857145,380348.9285714286,17.88293142857143,18.571428571428573,8.482142857142858,21.496434285714287,18.178571428571427,19.892857142857142,43.5
2022-10-08,32,40,0,0,17.0,3.0,24933756.0,22259.0,109.21,263500.0,20.98611,22.0,10.75,20.39567,15.0,18.5,0,49.0,37.0,23522.14285714286,297827.14285714284,18.89086857142857,20.0,10.571428571428571,19.529814285714288,16.571428571428573,18.75,4.0,46.07142857142857,35707.392857142855,372603.5714285714,17.892356071428573,18.5,8.678571428571429,21.887061428571428,18.5,20.008928571428573,45.357142857142854
2022-10-09,16,40,0,0,7.0,3.0,24953135.0,19379.0,109.21,113500.0,12.09722,13.0,10.75,10.9983,8.0,18.5,0,51.57142857142857,31.571428571428573,26290.571428571428,289197.14285714284,18.230154285714285,17.857142857142858,10.75,19.43808428571429,15.857142857142858,18.5,4.0,46.214285714285715,34873.642857142855,364831.4285714286,17.88938,18.464285714285715,8.875,21.960972142857145,18.535714285714285,20.125,46.357142857142854
2022-10-10,16,41,0,0,7.0,3.0,24970789.0,17654.0,109.21,127530.0,11.52777,11.0,9.0,11.26296,7.0,20.75,0,51.142857142857146,31.428571428571427,28812.571428571428,275584.28571428574,18.172614285714285,17.285714285714285,10.5,19.477751428571427,14.857142857142858,18.821428571428573,4.0,46.07142857142857,34496.5,358774.64285714284,17.86805035714286,18.357142857142858,8.919642857142858,21.98344,18.535714285714285,20.151785714285715,46.75
2022-10-11,69,41,0,0,25.0,3.0,24979770.0,8981.0,109.21,243770.0,14.29166,15.0,9.0,16.07445,12.0,20.75,1,50.285714285714285,31.428571428571427,30095.571428571428,262832.8571428572,18.45039142857143,17.571428571428573,10.25,19.49386714285714,13.857142857142858,19.142857142857142,4.0,46.714285714285715,33498.03571428572,352052.85714285716,18.03322892857143,18.5,8.964285714285714,22.05146285714286,18.571428571428573,20.178571428571427,47.17857142857143
2022-10-12,59,41,0,0,66.0,3.0,24995246.0,15476.0,109.21,288570.0,22.69444,19.0,9.0,29.68024,24.0,20.75,1,49.57142857142857,32.42857142857143,21008.85714285714,251461.42857142855,18.29563,17.428571428571427,10.0,19.543451428571423,13.714285714285714,19.464285714285715,4.0,47.32142857142857,32004.0,345026.0714285714,18.157732857142857,18.571428571428573,9.008928571428571,21.978171785714288,18.571428571428573,20.205357142857142,47.5
2022-10-13,79,41,0,0,21.0,3.0,25025749.0,30503.0,109.21,242180.0,22.34722,18.0,9.0,28.48279,24.0,20.75,1,46.42857142857143,28.142857142857142,20407.85714285714,235664.2857142857,18.216265714285715,17.142857142857142,9.75,19.97545,14.714285714285714,19.785714285714285,4.0,46.92857142857143,29739.678571428572,340310.35714285716,18.294141785714285,18.607142857142858,9.053571428571429,21.925798928571428,18.607142857142858,20.232142857142858,47.357142857142854
2022-10-14,44,41,0,0,65.0,3.0,25052677.0,26928.0,109.21,455130.0,24.61111,22.0,9.0,27.4719,23.0,20.75,1,48.0,29.714285714285715,20168.571428571428,247740.0,18.36507571428572,17.142857142857142,9.5,20.62375857142857,16.142857142857142,20.107142857142858,4.0,45.607142857142854,28150.25,343764.28571428574,18.48065,18.821428571428573,9.098214285714286,21.650918571428573,18.392857142857142,20.258928571428573,48.107142857142854
2022-10-15,29,41,0,0,47.0,3.0,25076239.0,23562.0,109.21,400450.0,21.48611,22.0,9.0,22.88168,20.0,20.75,0,45.0,34.0,20354.714285714286,267304.28571428574,18.436504285714285,17.142857142857142,9.25,20.978902857142856,16.857142857142858,20.428571428571427,4.0,45.67857142857143,27140.60714285714,346795.0,18.595729642857144,19.071428571428573,9.142857142857142,21.48961607142857,18.357142857142858,20.285714285714285,48.035714285714285
2022-10-16,28,41,0,0,5.0,3.0,25098996.0,22757.0,109.21,123660.0,14.72222,16.0,9.0,13.87478,11.0,20.75,0,44.57142857142857,33.714285714285715,20837.285714285717,268755.71428571426,18.811504285714285,17.571428571428573,9.0,21.389828571428573,17.285714285714285,20.75,4.0,45.785714285714285,26403.35714285714,343905.0,18.670134642857143,19.178571428571427,9.1875,21.523085000000002,18.357142857142858,20.3125,48.142857142857146
2022-10-17,75,42,0,0,19.0,3.0,25120465.0,21469.0,109.21,140950.0,14.23611,12.0,10.0,14.0006,10.0,19.75,1,46.285714285714285,35.42857142857143,21382.285714285717,270672.8571428572,19.19841,17.714285714285715,9.142857142857142,21.78092,17.714285714285715,20.607142857142858,4.0,45.0,25928.535714285714,339185.0,18.779757857142858,19.25,9.276785714285714,21.533311428571427,18.321428571428573,20.241071428571427,48.5
2022-10-18,70,42,0,0,38.0,3.0,25131505.0,11040.0,109.21,248400.0,25.26388,16.0,10.0,29.87982,23.0,19.75,1,54.71428571428572,37.285714285714285,21676.42857142857,271334.28571428574,20.76587,17.857142857142858,9.285714285714286,23.753115714285716,19.285714285714285,20.464285714285715,5.0,43.785714285714285,25629.714285714286,332933.9285714286,19.014380714285714,19.178571428571427,9.366071428571429,21.52866321428571,18.321428571428573,20.169642857142858,49.5
2022-10-19,87,42,0,0,38.0,3.0,25164695.0,33190.0,109.21,290070.0,24.125,21.0,10.0,27.60206,24.0,19.75,1,54.85714285714285,33.285714285714285,24207.0,271548.5714285714,20.970235714285717,18.142857142857142,9.428571428571429,23.45623285714285,19.285714285714285,20.321428571428573,5.0,44.32142857142857,25105.64285714286,330394.28571428574,19.182535714285713,19.428571428571427,9.455357142857142,21.57297857142857,18.392857142857142,20.098214285714285,50.214285714285715
2022-10-20,43,42,0,0,34.0,3.0,25194177.0,29482.0,109.21,209280.0,25.94444,20.0,10.0,24.50431,19.0,19.75,1,58.85714285714285,35.142857142857146,24061.14285714286,266848.5714285714,21.484124285714284,18.428571428571427,9.571428571428571,22.88787857142857,18.571428571428573,20.178571428571427,5.0,44.107142857142854,24686.035714285714,321909.64285714284,19.46031357142857,19.392857142857142,9.544642857142858,21.50991392857143,18.285714285714285,20.026785714285715,50.285714285714285
2022-10-21,62,42,0,0,66.0,3.0,25194177.0,0.0,109.21,253200.0,26.52777,20.0,10.0,26.07488,20.0,19.75,1,53.71428571428572,35.285714285714285,20214.285714285717,238001.42857142855,21.75793285714286,18.142857142857142,9.714285714285714,22.688304285714285,18.142857142857142,20.035714285714285,5.0,45.035714285714285,23508.464285714286,314930.0,19.726186428571427,19.25,9.633928571428571,21.508364642857146,18.071428571428573,19.955357142857142,49.535714285714285
2022-10-22,14,42,0,0,15.0,3.0,25244255.0,50078.0,109.21,294660.0,21.01388,14.0,10.0,23.51078,19.0,19.75,0,56.285714285714285,30.714285714285715,24002.285714285717,222888.57142857145,21.69047142857143,17.0,9.857142857142858,22.77817571428572,18.0,19.892857142857142,5.0,44.714285714285715,24258.35714285714,310055.35714285716,19.883428214285715,19.25,9.723214285714286,21.58026142857143,18.214285714285715,19.883928571428573,49.75
2022-10-23,16,42,0,0,1.0,3.0,25244255.0,0.0,109.21,118240.0,12.15277,9.0,10.0,12.36496,12.0,19.75,0,54.142857142857146,30.142857142857142,20751.285714285717,222114.2857142857,21.323407142857143,16.0,10.0,22.562487142857144,18.142857142857142,19.75,5.0,44.535714285714285,24258.35714285714,305046.0714285714,19.94890428571429,19.285714285714285,9.8125,21.57251392857143,18.285714285714285,19.8125,49.142857142857146
2022-10-24,52,43,0,0,3.0,3.0,25297334.0,53079.0,109.21,180630.0,13.61111,10.0,9.25,13.52336,13.0,21.0,1,52.42857142857143,27.857142857142858,25267.0,227782.85714285716,21.234121428571427,15.714285714285714,9.892857142857142,22.49431,18.571428571428573,19.928571428571427,5.0,43.785714285714285,26154.035714285714,304007.5,20.081345,19.285714285714285,9.803571428571429,21.552215714285715,18.321428571428573,19.839285714285715,49.107142857142854
2022-10-25,63,43,0,0,9.0,3.0,25311636.0,14302.0,109.21,286940.0,25.09722,22.0,9.25,30.82997,28.0,21.0,1,49.142857142857146,23.714285714285715,25733.0,233288.57142857145,21.21031285714286,16.571428571428573,9.785714285714286,22.63004571428572,19.285714285714285,20.107142857142858,5.0,40.107142857142854,26664.821428571428,295825.71428571426,20.219241785714285,19.321428571428573,9.794642857142858,21.506350714285713,18.321428571428573,19.866071428571427,49.107142857142854
2022-10-26,58,43,0,0,35.0,3.0,25355350.0,43714.0,109.21,371540.0,25.93055,23.0,9.25,29.09453,24.0,21.0,1,48.142857142857146,23.285714285714285,27236.42857142857,244927.14285714287,21.46824857142857,16.857142857142858,9.678571428571429,22.843255714285718,19.285714285714285,20.285714285714285,5.0,39.92857142857143,24345.964285714286,285519.28571428574,20.403765714285715,19.464285714285715,9.785714285714286,21.542143928571427,18.214285714285715,19.892857142857142,49.535714285714285
2022-10-27,82,43,0,0,9.0,3.0,25396155.0,40805.0,109.21,427990.0,25.18055,17.0,9.25,27.9665,20.0,21.0,1,44.0,19.714285714285715,28854.0,276171.4285714286,21.359121428571427,16.428571428571427,9.571428571428571,23.33785428571429,19.428571428571427,20.464285714285715,5.0,37.464285714285715,24513.071428571428,280047.85714285716,20.521821071428572,19.107142857142858,9.776785714285714,21.56848535714286,17.928571428571427,19.919642857142858,49.392857142857146
2022-10-28,33,43,0,0,27.0,3.0,25431105.0,34950.0,109.21,365490.0,26.08333,18.0,9.25,30.6651,23.0,21.0,1,49.57142857142857,14.142857142857142,33846.857142857145,292212.8571428572,21.29563,16.142857142857142,9.464285714285714,23.9936,19.857142857142858,20.642857142857142,5.0,30.5,24659.64285714286,277045.0,20.356146428571428,18.357142857142858,9.767857142857142,21.772708571428574,17.892857142857142,19.946428571428573,50.25
2022-10-29,24,43,0,0,16.0,3.0,25466992.0,35887.0,109.21,318900.0,23.22222,16.0,9.25,26.54778,23.0,21.0,0,45.42857142857143,14.285714285714286,31819.571428571428,295675.71428571426,21.611107142857144,16.428571428571427,9.357142857142858,24.427457142857143,20.428571428571427,20.821428571428573,5.0,29.0,24924.678571428572,270923.9285714286,20.157237857142857,17.642857142857142,9.758928571428571,21.9285875,17.964285714285715,19.973214285714285,48.92857142857143
2022-10-30,21,43,0,0,2.0,3.0,25504288.0,37296.0,109.21,276540.0,15.75,12.0,9.25,13.16326,12.0,21.0,0,46.85714285714285,14.428571428571429,37147.57142857143,318290.0,22.124997142857143,16.857142857142858,9.25,24.5415,20.428571428571427,21.0,5.0,27.464285714285715,26256.678571428572,274589.28571428574,20.12251571428572,17.071428571428573,9.75,21.982975,17.928571428571427,20.0,49.285714285714285
2022-10-31,66,44,0,0,7.0,3.0,25538799.0,34511.0,109.21,207630.0,13.79166,12.0,10.0,11.99184,9.0,18.5,1,47.57142857142857,15.0,34495.0,322147.14285714284,22.15079,17.142857142857142,9.357142857142858,24.32271142857143,19.857142857142858,20.642857142857142,5.0,27.428571428571427,27489.214285714286,274046.78571428574,20.188983928571428,16.964285714285715,9.723214285714286,22.018923214285714,17.75,20.0,49.357142857142854
2022-11-01,37,44,0,0,18.0,3.0,25557309.0,18510.0,109.1,327470.0,21.88888,15.0,10.0,27.2463,23.0,18.5,1,49.57142857142857,16.285714285714285,35096.142857142855,327937.14285714284,21.69245571428572,16.142857142857142,9.464285714285714,23.81075857142857,19.142857142857142,20.285714285714285,5.0,27.178571428571427,28150.285714285714,273848.21428571426,20.5297575,17.035714285714285,9.696428571428571,22.421946785714287,17.892857142857142,20.0,50.92857142857143
